-2.770791149888996330e+00
2.272852077197955900e+00
1.900123654055823952e+00
-8.853433105606732800e-01
-2.032908265007429272e+00
2.125033089526408681e+00
4.964465803893826079e-01
-2.243060773792898033e+00
3.692609460838927049e+00
-2.514281185009132447e+00
-1.179203270449409979e+00
1.094842643296759066e+00
-3.334498871588130520e+00
