1.400000000000000000e+02
1.040000000000000000e+02
1.440000000000000000e+02
9.000000000000000000e+01
7.600000000000000000e+01
1.080000000000000000e+02
1.240000000000000000e+02
1.460000000000000000e+02
6.300000000000000000e+01
2.000000000000000000e+01
